review_id,prof_ID,rating,review
12167,302,1.5,"she knows writing, but not how to teach it. i think her new personal life is getting in the way of her job and she is not able to successfully teach her class. everyone i've talked to about it hates hated her class because her grading is ridiculous and she is sometimes unorganized and unprepared. she loses some of your assignments as well no mercy"
12168,302,4.5,"she exudes grace, even in the midst of difficulty. she will stretch and challenge us, but the outcome will be worth it. hse is a class act, who knows her stuff!"
12169,302,5.0,"professor miller is a very intelligent professor. she really knows and has a passion for what she does. she also hopes that her students will become engaged and at least somewhat enjoy what they do. she's very helpful, and although she expects a lot from her students, we are, afterall, in college aren't we? you learn a lot from her."
12170,302,1.0,"has basically a mail order mfa from spaulding university. you go there a few times and do correspondence work and they hand you your diploma. her teaching reflects how little she actually knows about poetry, and her lack of a decent publication record reinforces it. one day maybe au will hire a real poet but i doubt it sincerely."
12171,302,1.0,"no way, jack. avoid at all costs!!!"
12172,992,1.0,"gives as little information as possible and if you ask for clarification, shame on you. i get the impression she thinks being a secretary is a high level position. makes me wonder if she has an education. if not, she may want to consider taking a communication class."
12173,992,1.0,very unwilling to help and when she did answer a question it was never the correct answer. she sets you up to fail.
12174,992,1.0,what a waste of skin. talk to anyone but her. cannot give answers to the simplest direct questions. does not want to help.
12175,992,1.0,"just a very rude person. why mrs greig doesn't fire her and find a better representation of the nursing program, is beyond me. i'm sure she's good at what she does, but there are many people out there that could do just as well, with a better attitude."
12176,992,1.0,"could not have been less helpful if her job description read, completely ignore students, or make them wish you had!"
12177,992,1.0,secretary
12178,992,1.0,"i have an idea, shake up a magic eight ball because it will give you more accurtate responses to your questions than she will. and i agree with the rest... the anti christ was more polite than her. did i mention she lied to every question. i would of chosen a different nearby nursing program if i knew this one was so messed up"
